Desktop_Software_Build_Version,1.7
#,Year,Month,Day,Hour,Minute,Second,VelX,VelY,VelZ,SNR1,SNR2,SNR3,AccX,AccY,AccZ,Temp
(),(),(),(),(),(),(),(m/s),(m/s),(m/s),(dB),(dB),(dB),(cnts),(cnts),(cnts),(°C)
09,2024,03,12,12,13,57,0.331,-0.02,NaN,48.45,46.756,NaN,882.156,-499.102,16454.14,4.349
09,2024,03,12,12,13,57,0.385,-0.053,NaN,46.542,45.281,NaN,902.312,-415.511,16441.01,4.349
09,2024,03,12,12,13,58,0.313,-0.049,NaN,48.428,45.236,NaN,846.716,-511.247,16441.08,4.349
09,2024,03,12,12,13,58,0.331,-0.053,NaN,49.271,46.421,NaN,816.739,-395.772,16464.9,4.349
09,2024,03,12,12,13,59,0.382,-0.045,NaN,45.899,44.633,NaN,737.571,-281.412,16445.36,4.349
09,2024,03,12,12,13,59,0.41,-0.072,NaN,47.407,46.667,NaN,722.32,-347.997,16444.15,4.349
09,2024,03,12,12,14,00,0.282,-0.069,NaN,45.566,45.996,NaN,703.505,-331.053,16447.96,4.349
09,2024,03,12,12,14,00,0.365,-0.029,NaN,48.161,46.779,NaN,653.738,-279.424,16465.56,4.349
09,2024,03,12,12,14,01,0.359,-0.05,NaN,45.721,44.365,NaN,813.762,-312.083,16453.23,4.349
09,2024,03,12,12,14,01,0.361,-0.046,NaN,46.52,46.577,NaN,868.178,-184.03,16421.44,4.349
09,2024,03,12,12,14,02,0.38,-0.056,NaN,46.187,47.091,NaN,814.215,-233.814,16448.66,4.349
09,2024,03,12,12,14,02,0.361,-0.031,NaN,45.81,46.712,NaN,828.482,-279.915,16428.85,4.349
09,2024,03,12,12,14,03,0.273,-0.024,NaN,43.281,46.376,NaN,787.836,-276,16412.32,4.349
10,2024,03,12,12,14,23,0.316,-0.066,NaN,45.078,43.694,NaN,326.413,-28.684,16440.35,4.349
10,2024,03,12,12,14,24,0.348,-0.009,NaN,46.609,45.996,NaN,340.065,247.787,16414.24,4.349
10,2024,03,12,12,14,24,0.327,-0.004,NaN,47.829,46.108,NaN,569.101,47.986,16442.67,4.349
10,2024,03,12,12,14,25,0.41,-0.012,NaN,47.607,46.22,NaN,434.998,-90.993,16485.88,4.349
10,2024,03,12,12,14,25,0.4,0.041,NaN,46.675,45.303,NaN,506.38,8.206,16451.02,4.349
10,2024,03,12,12,14,26,0.314,0.026,NaN,44.767,44.901,NaN,567.592,-176.296,16470.88,4.349
10,2024,03,12,12,14,26,0.372,0.041,NaN,48.583,46.063,NaN,548.894,-123.233,16453.54,4.349
10,2024,03,12,12,14,27,0.333,-0.023,NaN,46.808,44.141,NaN,495.894,-151.814,16457.32,4.349
10,2024,03,12,12,14,27,0.332,0.006,NaN,45.987,46.22,NaN,538.572,-271.976,16451.95,4.349
10,2024,03,12,12,14,28,0.361,0.002,NaN,48.272,47.404,NaN,503.998,-170.913,16442.85,4.349
10,2024,03,12,12,14,28,0.366,0.012,NaN,46.254,45.438,NaN,409.449,17.127,16404.96,4.349
10,2024,03,12,12,14,29,0.365,-0.04,NaN,46.209,44.924,NaN,659.33,-375.209,16476.62,4.349
10,2024,03,12,12,14,29,0.284,-0.039,NaN,46.453,45.952,NaN,678.065,15.677,16419.86,4.349
10,2024,03,12,12,14,30,0.261,0.007,NaN,45.167,46.756,NaN,627.186,-80.644,16477.43,4.349
10,2024,03,12,12,14,30,0.383,-0.068,NaN,45.899,44.141,NaN,610.587,-33.616,16421.65,4.349
10,2024,03,12,12,14,31,0.431,-0.009,NaN,48.095,46.488,NaN,544.69,-248.288,16481.06,4.349
10,2024,03,12,12,14,31,0.284,-0.045,NaN,46.586,45.795,NaN,305.64,-120.481,16456.6,4.349
10,2024,03,12,12,14,32,0.384,-0.053,NaN,45.167,46.488,NaN,360.682,-64.492,16430.7,4.349
10,2024,03,12,12,14,32,0.388,-0.034,NaN,47.762,47.807,NaN,346.352,-234.514,16480.06,4.349
10,2024,03,12,12,14,33,0.361,-0.045,NaN,47.141,46.175,NaN,310.556,-155.501,16435.53,4.349
10,2024,03,12,12,14,33,0.269,-0.07,NaN,45.211,45.616,NaN,215.405,-248.041,16455.71,4.349
10,2024,03,12,12,14,34,0.314,-0.013,NaN,45.255,45.527,NaN,172.329,-214.259,16458.65,4.349
10,2024,03,12,12,14,34,0.312,-0.035,NaN,48.317,46.197,NaN,274.286,34.792,16465.67,4.349
10,2024,03,12,12,14,35,0.315,-0.063,NaN,46.187,46.13,NaN,324.657,103.651,16435.03,4.349
10,2024,03,12,12,14,35,0.345,-0.055,NaN,46.897,45.885,NaN,304.042,-110.904,16459.87,4.349
10,2024,03,12,12,14,36,0.399,-0.082,NaN,46.165,45.728,NaN,244.871,128.111,16427.76,4.349
10,2024,03,12,12,14,36,0.408,-0.071,NaN,45.699,46.332,NaN,303.254,69.847,16466.41,4.349
10,2024,03,12,12,14,37,0.273,0.012,NaN,47.141,46.086,NaN,231.796,143.926,16453.34,4.349
10,2024,03,12,12,14,37,0.43,-0.017,NaN,45.877,46.041,NaN,236.024,7.972,16445.68,4.349
10,2024,03,12,12,14,38,0.39,0.004,NaN,45.499,44.208,NaN,267.016,121.444,16444.01,4.349
10,2024,03,12,12,14,38,0.451,-0.018,NaN,45.921,46.175,NaN,299.146,153.267,16446.36,4.349
10,2024,03,12,12,14,39,0.318,-0.07,NaN,45.965,46.019,NaN,244.917,-159.989,16436.17,4.349
10,2024,03,12,12,14,39,0.317,-0.042,NaN,46.52,44.991,NaN,260.915,-191.958,16424.88,4.349
10,2024,03,12,12,14,40,0.369,-0.09,NaN,49.537,45.527,NaN,155.019,-123.085,16470.5,4.349
10,2024,03,12,12,14,40,0.406,-0.064,NaN,48.472,44.477,NaN,298.187,-57.874,16439.5,4.349
10,2024,03,12,12,14,41,0.28,-0.046,NaN,47.074,47.091,NaN,322.635,7.695,16430.87,4.349
10,2024,03,12,12,14,41,0.381,-0.075,NaN,46.742,45.929,NaN,278.655,-94.684,16450.08,4.349
10,2024,03,12,12,14,42,0.41,-0.048,NaN,47.141,46.98,NaN,444.559,85.453,16436.51,4.349
10,2024,03,12,12,14,42,0.354,-0.062,NaN,45.499,45.102,NaN,303.102,20.311,16459.53,4.349
10,2024,03,12,12,14,43,0.355,-0.036,NaN,45.699,45.661,NaN,161.986,-6.324,16471.72,4.349
10,2024,03,12,12,14,43,0.305,-0.073,NaN,46.475,46.041,NaN,279.154,-46.501,16431.35,4.349
10,2024,03,12,12,14,44,0.291,-0.071,NaN,44.945,46.086,NaN,395.898,-15.226,16447.66,4.349
10,2024,03,12,12,14,44,0.345,-0.041,NaN,46.83,45.236,NaN,493.394,-34.912,16448.82,4.349
10,2024,03,12,12,14,45,0.359,-0.096,NaN,47.407,45.974,NaN,517.413,-66.906,16436.04,4.349
10,2024,03,12,12,14,45,0.382,-0.049,NaN,45.078,45.907,NaN,523.263,-111.967,16459.69,4.349
10,2024,03,12,12,14,46,0.316,-0.099,NaN,47.407,46.265,NaN,501.772,33.875,16446.4,4.349
10,2024,03,12,12,14,46,0.388,-0.025,NaN,47.341,46.108,NaN,636.984,-80.552,16463.17,4.349
10,2024,03,12,12,14,47,0.309,-0.063,NaN,45.544,45.974,NaN,566.044,59.263,16436.33,4.349
10,2024,03,12,12,14,47,0.305,-0.128,NaN,45.411,44.499,NaN,624.362,-80.364,16450.19,4.349
10,2024,03,12,12,14,48,0.32,-0.081,NaN,46.542,44.968,NaN,572.734,-133.029,16461.77,4.349
10,2024,03,12,12,14,48,0.401,-0.077,NaN,46.121,46.108,NaN,572.282,35.201,16439.39,4.349
10,2024,03,12,12,14,49,0.291,-0.049,NaN,48.073,45.996,NaN,428.661,101.547,16434.85,4.349
10,2024,03,12,12,14,49,0.423,-0.082,NaN,46.697,46.533,NaN,411.921,26.168,16461.09,4.349
10,2024,03,12,12,14,50,0.33,-0.108,NaN,46.564,44.655,NaN,465.513,149.237,16448.62,4.349
10,2024,03,12,12,14,50,0.339,-0.056,NaN,47.141,45.147,NaN,454.727,206.982,16439.43,4.349
10,2024,03,12,12,14,51,0.392,-0.07,NaN,47.141,46.488,NaN,337.854,-43.953,16468.99,4.349
10,2024,03,12,12,14,51,0.416,-0.118,NaN,45.788,47.047,NaN,331.966,-272.7,16465.09,4.349
10,2024,03,12,12,14,52,0.281,-0.078,NaN,45.3,44.231,NaN,328.451,-351.033,16459.48,4.349
10,2024,03,12,12,14,52,0.407,-0.003,NaN,45.721,45.348,NaN,376.776,-328.719,16444.36,4.349
10,2024,03,12,12,14,53,0.313,-0.075,NaN,46.986,46.756,NaN,426.078,-321.2,16469.12,4.349
10,2024,03,12,12,14,53,0.28,-0.063,NaN,47.296,45.035,NaN,433.293,-244.126,16437.96,4.349
10,2024,03,12,12,14,54,0.255,-0.04,NaN,46.653,47.047,NaN,401.377,-186.509,16452.48,4.353
10,2024,03,12,12,14,54,0.313,-0.045,NaN,46.631,45.505,NaN,319.991,-162.042,16445.19,4.349
10,2024,03,12,12,14,55,0.3,-0.061,NaN,47.296,44.566,NaN,311.754,-256.241,16428.16,4.349
10,2024,03,12,12,14,55,0.284,-0.102,NaN,46.431,47.226,NaN,221.516,-371.049,16432.21,4.349
10,2024,03,12,12,14,56,0.268,-0.074,NaN,46.276,46.13,NaN,325.546,-322.11,16448.52,4.349
10,2024,03,12,12,14,56,0.291,-0.058,NaN,47.097,45.661,NaN,374.9,-371.955,16448.72,4.349
10,2024,03,12,12,14,57,0.268,-0.102,NaN,46.342,47.315,NaN,454.656,-370.925,16467.43,4.349
10,2024,03,12,12,14,57,0.34,-0.063,NaN,46.631,45.549,NaN,489.225,40.494,16430.29,4.349
10,2024,03,12,12,14,58,0.301,-0.043,NaN,45.677,47.561,NaN,546.877,-113.951,16487.2,4.349
10,2024,03,12,12,14,58,0.303,-0.052,NaN,45.877,45.773,NaN,655.181,15.448,16454.75,4.349
10,2024,03,12,12,14,59,0.307,-0.047,NaN,49.515,46.13,NaN,675.65,-61.421,16451.08,4.349
10,2024,03,12,12,14,59,0.249,-0.011,NaN,47.807,45.438,NaN,578.882,71.983,16438.24,4.349
10,2024,03,12,12,15,00,0.296,-0.014,NaN,48.184,46.332,NaN,562.06,-11.427,16467.6,4.349
10,2024,03,12,12,15,00,0.402,-0.003,NaN,45.943,44.946,NaN,525.104,-89.484,16450.33,4.349
10,2024,03,12,12,15,01,0.385,-0.058,NaN,45.078,45.84,NaN,492.167,-255.807,16457.87,4.349
10,2024,03,12,12,15,01,0.428,0.03,NaN,47.762,43.717,NaN,402.931,-191.333,16454.05,4.349
10,2024,03,12,12,15,02,0.439,-0.051,NaN,48.361,44.856,NaN,380.719,-243.708,16421.24,4.353
10,2024,03,12,12,15,02,0.419,-0.095,NaN,48.738,48.678,NaN,383.816,-242.201,16429.29,4.349
10,2024,03,12,12,15,03,0.445,-0.084,NaN,46.786,48.142,NaN,468.752,-194.689,16437.33,4.353
11,2024,03,12,12,15,46,0.382,-0.009,NaN,46.254,44.141,NaN,855.036,68.368,16434.37,4.349
11,2024,03,12,12,15,46,0.327,-0.029,NaN,46.342,46.265,NaN,885.746,-23.837,16430.35,4.357
11,2024,03,12,12,15,47,0.426,-0.085,NaN,46.475,45.639,NaN,769.436,88.693,16434.63,4.361
11,2024,03,12,12,15,47,0.371,-0.016,NaN,46.919,46.399,NaN,763.894,-26.14,16563.06,4.353
11,2024,03,12,12,15,48,0.262,-0.022,NaN,45.366,46.242,NaN,677.151,-13.664,16475.57,4.357
11,2024,03,12,12,15,48,0.282,-0.04,NaN,43.547,48.611,NaN,699.832,26.284,16469.87,4.361
11,2024,03,12,12,15,49,0.302,0.004,NaN,47.185,45.549,NaN,876.036,-82.861,16416.84,4.361
11,2024,03,12,12,15,49,0.321,-0.019,NaN,49.692,46.488,NaN,539.174,-13.716,16385.65,4.353
11,2024,03,12,12,15,50,0.373,-0.04,NaN,47.696,44.968,NaN,667.206,76.56,16417.1,4.357
11,2024,03,12,12,15,50,0.378,-0.061,NaN,46.498,46.555,NaN,568.016,163.156,16446.97,4.361
11,2024,03,12,12,15,51,0.35,-0.043,NaN,49.914,47.248,NaN,524.674,164.863,16457.59,4.373
11,2024,03,12,12,15,51,0.339,-0.03,NaN,45.499,45.75,NaN,609.383,102.198,16442.15,4.369
11,2024,03,12,12,15,52,0.47,-0.036,NaN,48.006,46.063,NaN,651.968,48.938,16467.83,4.365
11,2024,03,12,12,15,52,0.355,-0.044,NaN,47.518,47.024,NaN,664.535,-21.445,16459.32,4.373
11,2024,03,12,12,15,53,0.338,-0.05,NaN,46.054,43.426,NaN,551.745,134.344,16456.07,4.361
11,2024,03,12,12,15,53,0.372,-0.041,NaN,45.455,44.946,NaN,504.574,38.364,16476.89,4.365
11,2024,03,12,12,15,54,0.299,-0.031,NaN,46.298,46.153,NaN,640.068,134.138,16433.28,4.373
11,2024,03,12,12,15,54,0.304,-0.042,NaN,47.097,46.89,NaN,615.387,143.345,16485.84,4.381
11,2024,03,12,12,15,55,0.328,-0.077,NaN,45.721,46.265,NaN,492.883,161.978,16441.12,4.369
11,2024,03,12,12,15,55,0.287,-0.064,NaN,46.453,47.002,NaN,556.472,110.353,16452.7,4.361
11,2024,03,12,12,15,56,0.333,-0.061,NaN,45.699,45.594,NaN,525.96,118.395,16463.56,4.385
11,2024,03,12,12,15,56,0.305,-0.052,NaN,44.856,44.186,NaN,573.496,289.571,16443.47,4.389
11,2024,03,12,12,15,57,0.317,-0.004,NaN,46.875,45.236,NaN,643.514,207.64,16442.05,4.381
11,2024,03,12,12,15,57,0.392,-0.032,NaN,46.365,44.789,NaN,733.145,219.976,16445,4.377
11,2024,03,12,12,15,58,0.33,-0.04,NaN,45.921,43.471,NaN,704.14,213.596,16457.34,4.385
11,2024,03,12,12,15,58,0.286,-0.024,NaN,46.52,47.114,NaN,691.71,303.208,16462.84,4.389
11,2024,03,12,12,15,59,0.311,-0.039,NaN,44.989,46.309,NaN,697.462,219.811,16479.71,4.385
11,2024,03,12,12,15,59,0.332,-0.047,NaN,45.411,45.192,NaN,904.31,508.836,16437.37,4.381
11,2024,03,12,12,16,00,0.289,-0.023,NaN,46.941,46.242,NaN,925.808,359.809,16449.02,4.389
11,2024,03,12,12,16,00,0.285,-0.027,NaN,48.339,44.655,NaN,915.388,231.725,16462.04,4.389
11,2024,03,12,12,16,01,0.257,-0.035,NaN,47.429,45.75,NaN,964.866,175.59,16450.97,4.385
11,2024,03,12,12,16,01,0.4,-0.037,NaN,45.588,45.773,NaN,793.433,115.679,16444.83,4.385
11,2024,03,12,12,16,02,0.365,-0.031,NaN,47.474,45.46,NaN,788.171,34.061,16448.76,4.389
11,2024,03,12,12,16,02,0.258,0.014,NaN,47.208,46.577,NaN,868.506,54.631,16432.47,4.389
11,2024,03,12,12,16,03,0.377,-0.016,NaN,44.568,44.499,NaN,413.088,-53.866,16463.53,4.389
11,2024,03,12,12,16,03,0.284,-0.037,NaN,47.474,45.326,NaN,435.615,-36.348,16460.81,4.389
11,2024,03,12,12,16,04,0.311,-0.08,NaN,44.279,43.873,NaN,515.561,-132.447,16430.58,4.389
11,2024,03,12,12,16,04,0.255,-0.085,NaN,48.916,43.068,NaN,766.5,-68.493,16474.67,4.389
11,2024,03,12,12,16,05,0.282,-0.069,NaN,46.453,45.952,NaN,908.915,171.116,16445.36,4.389
11,2024,03,12,12,16,05,0.316,-0.058,NaN,45.522,46.667,NaN,884.862,155.252,16443.27,4.389
11,2024,03,12,12,16,06,0.452,-0.019,NaN,47.296,45.572,NaN,868.597,123.256,16450.74,4.389
11,2024,03,12,12,16,06,0.335,-0.012,NaN,47.718,47.27,NaN,935.699,113.291,16454.77,4.389
11,2024,03,12,12,16,07,0.342,-0.052,NaN,43.924,44.678,NaN,969.595,161.166,16450.9,4.389
11,2024,03,12,12,16,07,0.3,-0.039,NaN,44.634,44.633,NaN,971.51,271.397,16468,4.389
11,2024,03,12,12,16,08,0.308,-0.032,NaN,46.986,45.818,NaN,1011.166,178.48,16459.64,4.389
11,2024,03,12,12,16,08,0.276,-0.03,NaN,46.01,45.549,NaN,968.362,241.154,16453.26,4.389
11,2024,03,12,12,16,09,0.277,-0.059,NaN,47.895,45.102,NaN,976.347,215.593,16445.12,4.389
11,2024,03,12,12,16,09,0.402,-0.074,NaN,47.274,47.114,NaN,1061.401,264.783,16445.17,4.389
11,2024,03,12,12,16,10,0.453,-0.066,NaN,47.585,44.678,NaN,1146.021,256.267,16455.86,4.389
11,2024,03,12,12,16,10,0.332,-0.019,NaN,47.895,46.086,NaN,1138.139,226.094,16436.26,4.389
11,2024,03,12,12,16,11,0.247,-0.036,NaN,46.276,47.516,NaN,1094.09,379.909,16437.14,4.389
11,2024,03,12,12,16,11,0.315,-0.049,NaN,46.498,45.594,NaN,1120.934,352.42,16453.24,4.389
11,2024,03,12,12,16,12,0.27,-0.052,NaN,47.563,46.488,NaN,1150.334,349.51,16408.82,4.389
11,2024,03,12,12,16,12,0.33,-0.037,NaN,47.829,45.236,NaN,991.159,336.99,16459.3,4.389
11,2024,03,12,12,16,13,0.245,-0.034,NaN,45.987,45.505,NaN,1118.384,359.269,16408.47,4.389
11,2024,03,12,12,16,13,0.419,-0.041,NaN,44.856,46.98,NaN,1078.946,258.28,16446.95,4.389
11,2024,03,12,12,16,14,0.289,-0.078,NaN,45.588,44.566,NaN,1021.154,290.317,16472.07,4.389
11,2024,03,12,12,16,14,0.331,-0.079,NaN,45.011,45.996,NaN,962.162,66.401,16491.49,4.389
11,2024,03,12,12,16,15,0.3,-0.066,NaN,46.076,43.94,NaN,1020.052,279.513,16431.94,4.389
11,2024,03,12,12,16,15,0.263,-0.108,NaN,46.121,46.265,NaN,1035.287,203.959,16460.22,4.389
11,2024,03,12,12,16,16,0.366,-0.097,NaN,46.986,46.153,NaN,1025.623,235.85,16476.4,4.389
11,2024,03,12,12,16,16,0.376,-0.084,NaN,47.407,46.287,NaN,1055.509,319.382,16428.02,4.389
11,2024,03,12,12,16,17,0.357,-0.056,NaN,47.496,44.521,NaN,974.212,168.987,16467.04,4.389
11,2024,03,12,12,16,17,0.302,-0.028,NaN,47.23,46.577,NaN,934.484,237.936,16471.96,4.389
11,2024,03,12,12,16,18,0.337,-0.061,NaN,44.79,45.236,NaN,867.6,174.709,16425.62,4.389
11,2024,03,12,12,16,18,0.326,-0.085,NaN,48.184,45.594,NaN,888.751,-4.855,16451.38,4.389
11,2024,03,12,12,16,19,0.287,-0.082,NaN,47.008,44.633,NaN,946.671,62.053,16452.82,4.389
11,2024,03,12,12,16,19,0.316,-0.015,NaN,48.184,44.588,NaN,949.941,76.436,16453.01,4.389
11,2024,03,12,12,16,20,0.376,-0.037,NaN,46.409,44.208,NaN,874.963,48.261,16426.1,4.389
11,2024,03,12,12,16,20,0.261,-0.04,NaN,45.987,46.868,NaN,898.992,-179.378,16457.83,4.389
11,2024,03,12,12,16,21,0.272,-0.067,NaN,46.387,46.153,NaN,940.44,55.825,16438.28,4.389
11,2024,03,12,12,16,21,0.232,-0.055,NaN,47.074,44.119,NaN,990.126,156.092,16468.74,4.389
11,2024,03,12,12,16,22,0.285,-0.078,NaN,47.119,45.549,NaN,1001.629,105.227,16428.4,4.389
11,2024,03,12,12,16,22,0.315,-0.074,NaN,46.675,46.98,NaN,1048.46,167.485,16420.05,4.389
11,2024,03,12,12,16,23,0.278,-0.055,NaN,46.409,45.013,NaN,953.623,175.614,16454.02,4.389
11,2024,03,12,12,16,23,0.29,-0.018,NaN,47.873,45.594,NaN,899.391,236.589,16463.46,4.389
11,2024,03,12,12,16,24,0.334,-0.093,NaN,46.897,48.276,NaN,944.349,238.074,16452.9,4.389
11,2024,03,12,12,16,24,0.349,-0.071,NaN,47.141,45.415,NaN,963.707,230.118,16438.69,4.389
11,2024,03,12,12,16,25,0.336,-0.035,NaN,48.472,45.773,NaN,940.122,228.933,16407.95,4.389
11,2024,03,12,12,16,25,0.179,-0.121,NaN,45.632,46.801,NaN,888.165,185.603,16446.81,4.389
12,2024,03,12,12,16,52,0.325,-0.035,NaN,45.877,44.074,NaN,789.654,14.564,16514.74,4.389
12,2024,03,12,12,16,53,0.244,-0.041,NaN,41.772,43.538,NaN,961.465,-451.821,16470.45,4.389
12,2024,03,12,12,16,53,0.348,-0.031,NaN,45.788,48.075,NaN,741.808,18.371,16439.97,4.389
12,2024,03,12,12,16,54,0.262,-0.01,NaN,44.035,43.739,NaN,980.739,-206.783,16437.89,4.389
12,2024,03,12,12,16,54,0.287,-0.032,NaN,45.632,47.047,NaN,817.283,-207.754,16454.82,4.389
12,2024,03,12,12,16,55,0.315,-0.025,NaN,45.677,46.443,NaN,836.368,-249.385,16448.28,4.389
12,2024,03,12,12,16,55,0.056,-0.108,NaN,47.363,44.298,NaN,873.489,-214.263,16437.93,4.389
12,2024,03,12,12,16,56,0.327,-0.047,NaN,47.962,46.756,NaN,980.624,-194.107,16450.81,4.389
12,2024,03,12,12,16,56,0.269,-0.007,NaN,47.208,46.466,NaN,971.012,-187.691,16453.94,4.389
12,2024,03,12,12,16,57,0.315,-0.03,NaN,44.812,43.828,NaN,963.274,-115.717,16460.93,4.389
12,2024,03,12,12,16,57,0.289,-0.014,NaN,47.119,46.868,NaN,939.091,-208.206,16440.5,4.389
12,2024,03,12,12,16,58,0.245,-0.01,NaN,45.943,44.901,NaN,887.261,-302.469,16451.67,4.389
12,2024,03,12,12,16,58,0.18,-0.057,NaN,44.856,44.991,NaN,903.337,-318.439,16440.54,4.389
12,2024,03,12,12,16,59,0.351,-0.026,NaN,46.653,44.789,NaN,797.855,-273.192,16447.52,4.389
12,2024,03,12,12,16,59,0.33,-0.033,NaN,44.989,44.678,NaN,615.686,-224.3,16447.07,4.389
12,2024,03,12,12,17,00,0.331,-0.045,NaN,46.964,47.382,NaN,633.726,-137.977,16446.56,4.389
12,2024,03,12,12,17,00,0.219,-0.044,NaN,45.278,45.236,NaN,664.783,-208.952,16489.51,4.389
12,2024,03,12,12,17,01,0.268,-0.051,NaN,46.098,45.147,NaN,613.48,241.529,16427.56,4.389
12,2024,03,12,12,17,01,0.361,0.005,NaN,44.767,43.605,NaN,691.813,8.771,16464.79,4.389
12,2024,03,12,12,17,02,0.349,-0.015,NaN,45.3,44.678,NaN,759.126,46.787,16470.89,4.389
12,2024,03,12,12,17,02,0.301,-0.024,NaN,44.745,43.94,NaN,743.654,114.202,16456.93,4.389
12,2024,03,12,12,17,03,0.275,-0.001,NaN,44.923,44.834,NaN,685.425,-34.239,16448.28,4.389
12,2024,03,12,12,17,03,0.315,-0.018,NaN,46.453,45.214,NaN,742.357,117.612,16436.14,4.389
12,2024,03,12,12,17,04,0.194,-0.07,NaN,44.812,43.471,NaN,788.197,80.319,16463.61,4.389
12,2024,03,12,12,17,04,0.225,-0.036,NaN,46.298,44.231,NaN,767.059,-12.294,16454.42,4.389
12,2024,03,12,12,17,05,0.238,-0.058,NaN,45.144,44.052,NaN,826.076,-71.709,16446.66,4.389
12,2024,03,12,12,17,05,0.212,-0.076,NaN,45.167,45.929,NaN,896.605,1.38,16464.34,4.389
12,2024,03,12,12,17,06,0.279,-0.051,NaN,46.342,45.46,NaN,861.008,-126.281,16446.61,4.389
12,2024,03,12,12,17,06,0.238,-0.053,NaN,44.035,43.918,NaN,924.011,-280.362,16463.59,4.389
12,2024,03,12,12,17,07,0.3,-0.032,NaN,44.679,43.717,NaN,927.604,-213.136,16459.49,4.389
12,2024,03,12,12,17,07,0.256,-0.062,NaN,46.564,46.019,NaN,998.651,-187.517,16422.32,4.389
12,2024,03,12,12,17,08,0.212,-0.057,NaN,46.564,45.773,NaN,981.759,-46.622,16421.85,4.389
12,2024,03,12,12,17,08,0.32,-0.019,NaN,45.499,45.326,NaN,901.773,-54.191,16417.47,4.389
12,2024,03,12,12,17,09,0.142,-0.03,NaN,46.342,45.616,NaN,900.347,-243.336,16452.42,4.389
12,2024,03,12,12,17,09,0.297,-0.041,NaN,46.542,45.818,NaN,749.198,-61.819,16455.3,4.389
12,2024,03,12,12,17,10,0.281,-0.034,NaN,43.658,46.175,NaN,880.995,-270.454,16453.49,4.389
12,2024,03,12,12,17,10,0.353,-0.037,NaN,46.076,45.438,NaN,960.063,-190.649,16434.56,4.389
12,2024,03,12,12,17,11,0.348,0.006,NaN,46.32,46.13,NaN,819.355,-178.731,16431.13,4.389
12,2024,03,12,12,17,11,0.269,0.021,NaN,46.919,45.974,NaN,688.576,-378.227,16443.39,4.389
12,2024,03,12,12,17,12,0.228,-0.015,NaN,45.544,45.572,NaN,705.559,-477.602,16452.26,4.389
12,2024,03,12,12,17,12,0.204,-0.04,NaN,47.296,45.862,NaN,708.08,-392.459,16416.32,4.389
12,2024,03,12,12,17,13,0.297,-0.011,NaN,44.013,45.236,NaN,813.88,-313.115,16431.35,4.389
12,2024,03,12,12,17,13,0.259,-0.028,NaN,45.832,44.298,NaN,885.513,-364.748,16439.84,4.389
12,2024,03,12,12,17,14,0.228,-0.064,NaN,46.564,44.991,NaN,798.398,-224.978,16425.59,4.389
12,2024,03,12,12,17,14,0.268,-0.048,NaN,44.945,45.862,NaN,831.38,-265.438,16456.06,4.389
12,2024,03,12,12,17,15,0.354,0.004,NaN,44.923,43.717,NaN,812.479,-226.867,16448.17,4.389
12,2024,03,12,12,17,15,0.3,-0.028,NaN,45.588,46.734,NaN,811.066,-215.566,16438.66,4.389
12,2024,03,12,12,17,16,0.222,-0.041,NaN,45.655,44.141,NaN,798.05,-201.305,16459.42,4.389
12,2024,03,12,12,17,16,0.28,-0.05,NaN,46.276,44.409,NaN,780.469,-220.338,16450.99,4.389
12,2024,03,12,12,17,17,0.374,-0.038,NaN,47.274,47.069,NaN,737.531,-135.436,16462.42,4.389
12,2024,03,12,12,17,17,0.325,-0.031,NaN,46.342,45.706,NaN,747.554,-88.947,16448.61,4.389
12,2024,03,12,12,17,18,0.247,-0.045,NaN,44.812,42.912,NaN,715.801,-29.622,16451.95,4.389
12,2024,03,12,12,17,18,0.305,-0.057,NaN,44.213,46.019,NaN,727.919,77.795,16424.35,4.389
12,2024,03,12,12,17,19,0.278,-0.083,NaN,46.032,46.287,NaN,691.919,-10.288,16450.2,4.389
12,2024,03,12,12,17,19,0.338,-0.017,NaN,45.499,44.342,NaN,686.929,-63.014,16444.82,4.389
12,2024,03,12,12,17,20,0.267,-0.029,NaN,46.631,45.549,NaN,743.124,-58.37,16432.84,4.389
12,2024,03,12,12,17,20,0.223,0,NaN,46.365,44.7,NaN,787.977,-60.147,16428.64,4.389
12,2024,03,12,12,17,21,0.279,-0.032,NaN,46.298,44.655,NaN,713.17,-146.733,16484.38,4.389
12,2024,03,12,12,17,22,0.227,-0.036,NaN,47.318,46.488,NaN,785.717,-110.031,16458.53,4.389
12,2024,03,12,12,17,22,0.26,-0.033,NaN,44.967,44.365,NaN,726.997,-157.237,16406.06,4.389
12,2024,03,12,12,17,22,0.348,-0.004,NaN,45.189,44.432,NaN,646.086,-151.104,16473.81,4.389
12,2024,03,12,12,17,23,0.235,-0.056,NaN,45.81,43.985,NaN,629.402,-3.686,16460.6,4.389
12,2024,03,12,12,17,24,0.273,-0.016,NaN,45.366,47.36,NaN,601.914,-18.104,16476.09,4.389
12,2024,03,12,12,17,24,0.263,-0.026,NaN,44.368,45.952,NaN,564.119,28.749,16448.81,4.389
12,2024,03,12,12,17,24,0.332,-0.056,NaN,45.632,43.828,NaN,549.983,73.649,16445.86,4.389
12,2024,03,12,12,17,25,0.217,-0.023,NaN,45.987,44.991,NaN,570.466,-4.804,16440.58,4.389
12,2024,03,12,12,17,26,0.33,-0.041,NaN,47.962,45.102,NaN,698.542,58.398,16458.96,4.389
